wall_t,ref,other,dx,dy,dz,range_m,dyaw_deg
216.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
216.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
217.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
218.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
219.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.802,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
220.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.710,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.848,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
221.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
222.018,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
222.440,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
222.528,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
222.856,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
222.902,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
223.624,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
225.578,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
225.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
225.702,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
225.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
225.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
226.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
227.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
228.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.710,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
229.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.430,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.504,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
230.998,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.021,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
231.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
232.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
233.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
234.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
235.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
236.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.109,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
237.713,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.116,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
238.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
239.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
240.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
241.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
242.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
243.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
244.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
245.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
246.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
247.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
248.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
249.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
250.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
251.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
252.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
253.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
254.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
255.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
255.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
255.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
255.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
255.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
